disease_efo,disease_name,gene_symbol,gene_id,gene_name,association_score,genetic_evidence_score,genetic_evidence_types
EFO_0005140,autoimmune disease,ADGRD2,ENSG00000180264,adhesion G protein-coupled receptor D2,0.1063511611058217,0.1749395844455384,genetic_association
EFO_0005140,autoimmune disease,TMEM121,ENSG00000184986,transmembrane protein 121,0.10629623595992542,0.17484923675117572,genetic_association
EFO_0005140,autoimmune disease,BARX1,ENSG00000131668,BARX homeobox 1,0.10614194788631942,0.17459544458566584,genetic_association
EFO_0005140,autoimmune disease,STMN3,ENSG00000197457,stathmin 3,0.11092201029384065,0.17430187941311714,genetic_association
EFO_0005140,autoimmune disease,DNAL1,ENSG00000119661,dynein axonemal light chain 1,0.11591654318231927,0.1739935185900462,genetic_association
EFO_0005140,autoimmune disease,IKZF3,ENSG00000161405,IKAROS family zinc finger 3,0.12739900019032052,0.17391410049489753,genetic_association
EFO_0005140,autoimmune disease,STH,ENSG00000256762,saitohin,0.10571400863513788,0.1738915170122269,genetic_association
EFO_0005140,autoimmune disease,MKRN2,ENSG00000075975,makorin ring finger protein 2,0.10636153589626435,0.17381677994250475,genetic_association
EFO_0005140,autoimmune disease,GLRX3,ENSG00000108010,glutaredoxin 3,0.10566344098723311,0.17380833707118193,genetic_association
EFO_0005140,autoimmune disease,PPIAL4G,ENSG00000236334,peptidylprolyl isomerase A like 4G,0.10512140338669367,0.17291672637689082,genetic_association
EFO_0005140,autoimmune disease,SLC43A3,ENSG00000134802,solute carrier family 43 member 3,0.10497044087037666,0.17266840450060145,genetic_association
EFO_0005140,autoimmune disease,PTTG2,ENSG00000250254,pituitary tumor-transforming 2,0.11284446249081449,0.172346403201487,genetic_association
EFO_0005140,autoimmune disease,FXR2,ENSG00000129245,FMR1 autosomal homolog 2,0.10475721430147389,0.17231766298571113,genetic_association
EFO_0005140,autoimmune disease,MMP16,ENSG00000156103,matrix metallopeptidase 16,0.10455216037135029,0.17198036484103876,genetic_association
EFO_0005140,autoimmune disease,DNAJC27,ENSG00000115137,DnaJ heat shock protein family (Hsp40) member C27,0.10451099690347512,0.17191265406205392,genetic_association
EFO_0005140,autoimmune disease,SPATA31D4,ENSG00000189357,SPATA31 subfamily D member 4,0.10444844041580631,0.17180975338994686,genetic_association
EFO_0005140,autoimmune disease,PKD1,ENSG00000008710,"polycystin 1, transient receptor potential channel interacting",0.13498609753572266,0.17148606280759834,genetic_association
EFO_0005140,autoimmune disease,GPLD1,ENSG00000112293,glycosylphosphatidylinositol specific phospholipase D1,0.14215450923392062,0.17141895484418396,genetic_association
EFO_0005140,autoimmune disease,ANKRD36C,ENSG00000174501,ankyrin repeat domain 36C,0.10455693433788847,0.17138028685588036,genetic_association
EFO_0005140,autoimmune disease,MANEAL,ENSG00000185090,mannosidase endo-alpha like,0.1041055592229097,0.17124573986366445,genetic_association
EFO_0005140,autoimmune disease,COX5B,ENSG00000135940,cytochrome c oxidase subunit 5B,0.1049418442125141,0.17094955547641852,genetic_association
EFO_0005140,autoimmune disease,GLRA1,ENSG00000145888,glycine receptor alpha 1,0.10373734167646477,0.17064004995966295,genetic_association
EFO_0005140,autoimmune disease,BAZ2B,ENSG00000123636,bromodomain adjacent to zinc finger domain 2B,0.10371180493386437,0.17059804395716938,genetic_association
EFO_0005140,autoimmune disease,NXPE4,ENSG00000137634,neurexophilin and PC-esterase domain family member 4,0.10487992454437353,0.1705521804085741,genetic_association
EFO_0005140,autoimmune disease,CHPT1,ENSG00000111666,choline phosphotransferase 1,0.10535047131973974,0.17053007521947058,genetic_association
EFO_0005140,autoimmune disease,PITPNM2,ENSG00000090975,phosphatidylinositol transfer protein membrane associated 2,0.10572852416207178,0.1704282353488575,genetic_association
EFO_0005140,autoimmune disease,PMFBP1,ENSG00000118557,polyamine modulated factor 1 binding protein 1,0.10341100887087298,0.1701032572739266,genetic_association
EFO_0005140,autoimmune disease,PRR9,ENSG00000203783,proline rich 9,0.1033960073425479,0.17007858089894443,genetic_association
EFO_0005140,autoimmune disease,C8orf33,ENSG00000182307,chromosome 8 open reading frame 33,0.10332296025308237,0.1699584239834657,genetic_association
EFO_0005140,autoimmune disease,TRMT112,ENSG00000173113,tRNA methyltransferase activator subunit 11-2,0.10328711064815459,0.1698994541055312,genetic_association
EFO_0005140,autoimmune disease,CDHR1,ENSG00000148600,cadherin related family member 1,0.10326473846253431,0.16986265355897529,genetic_association
EFO_0005140,autoimmune disease,BRD10,ENSG00000183354,bromodomain containing 10,0.10321133575080514,0.16977481015321436,genetic_association
EFO_0005140,autoimmune disease,LRCH4,ENSG00000077454,leucine rich repeats and calponin homology domain containing 4,0.10316774620230611,0.16970310865582305,genetic_association
EFO_0005140,autoimmune disease,MAPK8,ENSG00000107643,mitogen-activated protein kinase 8,0.1325104291211238,0.1693280868400881,genetic_association
EFO_0005140,autoimmune disease,ATP6V1H,ENSG00000047249,ATPase H+ transporting V1 subunit H,0.11300751671091255,0.1692808745009329,genetic_association
EFO_0005140,autoimmune disease,ATP5MG,ENSG00000167283,ATP synthase membrane subunit g,0.10657932998996858,0.16915960560857127,genetic_association
EFO_0005140,autoimmune disease,SYNPR,ENSG00000163630,synaptoporin,0.1029480424536977,0.1687337818745377,genetic_association
EFO_0005140,autoimmune disease,RPL31,ENSG00000071082,ribosomal protein L31,0.1048440346975866,0.16863557800980147,genetic_association
EFO_0005140,autoimmune disease,KCNH8,ENSG00000183960,potassium voltage-gated channel subfamily H member 8,0.6243236832275659,0.16832917199131486,genetic_association
EFO_0005140,autoimmune disease,ACTN3,ENSG00000248746,actinin alpha 3,0.1022045643748662,0.16811874768706814,genetic_association
EFO_0005140,autoimmune disease,PSMC3IP,ENSG00000131470,PSMC3 interacting protein,0.10213409058659909,0.16800282365666205,genetic_association
EFO_0005140,autoimmune disease,SPATA31D3,ENSG00000186788,SPATA31 subfamily D member 3,0.1019890330557417,0.1677642150330699,genetic_association
EFO_0005140,autoimmune disease,STX19,ENSG00000178750,syntaxin 19,0.11604288984241556,0.16759170235062726,genetic_association
EFO_0005140,autoimmune disease,CCBE1,ENSG00000183287,collagen and calcium binding EGF domains 1,0.10181381146002964,0.16747598881324283,genetic_association
EFO_0005140,autoimmune disease,NAT8,ENSG00000144035,N-acetyltransferase 8 (putative),0.10174879106936507,0.16736903520779955,genetic_association
EFO_0005140,autoimmune disease,CAST,ENSG00000310517,calpastatin ,0.10498220405162159,0.16731394685012188,genetic_association
EFO_0005140,autoimmune disease,CACNG1,ENSG00000108878,calcium voltage-gated channel auxiliary subunit gamma 1,0.10171472081543985,0.16731299222715262,genetic_association
EFO_0005140,autoimmune disease,ZNF620,ENSG00000177842,zinc finger protein 620,0.10171378750327317,0.16731145699950772,genetic_association
EFO_0005140,autoimmune disease,IKZF4,ENSG00000123411,IKAROS family zinc finger 4,0.11960311734893109,0.16721150872506088,genetic_association
EFO_0005140,autoimmune disease,RNF220,ENSG00000187147,ring finger protein 220,0.10140700514759113,0.1668068233193466,genetic_association
EFO_0005140,autoimmune disease,SLC66A1,ENSG00000040487,solute carrier family 66 member 1,0.10111802385516976,0.16633147103655932,genetic_association
EFO_0005140,autoimmune disease,FHL3,ENSG00000183386,four and a half LIM domains 3,0.10110150735739737,0.16630430265187265,genetic_association
EFO_0005140,autoimmune disease,ITIH4,ENSG00000055955,inter-alpha-trypsin inhibitor heavy chain 4,0.10542675633935117,0.16618282990469002,genetic_association
EFO_0005140,autoimmune disease,RUFY4,ENSG00000188282,RUN and FYVE domain containing 4,0.1009724101958551,0.16609194762388352,genetic_association
EFO_0005140,autoimmune disease,CARS2,ENSG00000134905,"cysteinyl-tRNA synthetase 2, mitochondrial",0.12928382584383422,0.16607678928888564,genetic_association
EFO_0005140,autoimmune disease,ZNF555,ENSG00000186300,zinc finger protein 555,0.1009219667460843,0.16600897197933814,genetic_association
EFO_0005140,autoimmune disease,MXRA8,ENSG00000162576,matrix remodeling associated 8,0.1053828309687626,0.16600092442724657,genetic_association
EFO_0005140,autoimmune disease,RAC1,ENSG00000136238,Rac family small GTPase 1,0.12114389889740904,0.16595958299387448,genetic_association
EFO_0005140,autoimmune disease,OAS3,ENSG00000111331,2'-5'-oligoadenylate synthetase 3,0.10212329113837938,0.16573387206911064,genetic_association
EFO_0005140,autoimmune disease,ZEB1,ENSG00000148516,zinc finger E-box binding homeobox 1,0.12220356012191078,0.16565308496193654,genetic_association
EFO_0005140,autoimmune disease,GAGE1,ENSG00000205777,G antigen 1,0.10068771380598283,0.1656236436804236,genetic_association
EFO_0005140,autoimmune disease,YTHDC1,ENSG00000083896,YTH N6-methyladenosine RNA binding protein C1,0.12270577607858696,0.16556997667183213,genetic_association
EFO_0005140,autoimmune disease,TNPO1,ENSG00000083312,transportin 1,0.10286034926151845,0.16548622054955717,genetic_association
EFO_0005140,autoimmune disease,OR10G3,ENSG00000169208,olfactory receptor family 10 subfamily G member 3,0.10053281228704668,0.1653688424439264,genetic_association
EFO_0005140,autoimmune disease,ABHD4,ENSG00000100439,"abhydrolase domain containing 4, N-acyl phospholipase B",0.10046764870998841,0.1652616533077381,genetic_association
EFO_0005140,autoimmune disease,EPHA3,ENSG00000044524,EPH receptor A3,0.10160817762501154,0.16523795302651664,genetic_association
EFO_0005140,autoimmune disease,ATP2A2,ENSG00000174437,ATPase sarcoplasmic/endoplasmic reticulum Ca2+ transporting 2,0.11730406976718605,0.16507377224418043,genetic_association
EFO_0005140,autoimmune disease,PSMA8,ENSG00000154611,proteasome 20S subunit alpha 8,0.10168340688482631,0.16487371378815957,genetic_association
EFO_0005140,autoimmune disease,WDR75,ENSG00000115368,WD repeat domain 75,0.0998916415143347,0.16431416520890074,genetic_association
EFO_0005140,autoimmune disease,TNXB,ENSG00000168477,tenascin XB,0.11945727828813861,0.16411978273900144,genetic_association
EFO_0005140,autoimmune disease,SMAD7,ENSG00000101665,SMAD family member 7,0.38340948172782585,0.1640552329971562,genetic_association
EFO_0005140,autoimmune disease,SYCP2,ENSG00000196074,synaptonemal complex protein 2,0.09890608285460067,0.16269299605016427,genetic_association
EFO_0005140,autoimmune disease,GINS2,ENSG00000131153,GINS complex subunit 2,0.10098258647182484,0.16258775428897024,genetic_association
EFO_0005140,autoimmune disease,LRRC25,ENSG00000175489,leucine rich repeat containing 25,0.1015408494934265,0.16217198420743664,genetic_association
EFO_0005140,autoimmune disease,TRIM13,ENSG00000204977,tripartite motif containing 13,0.1066369317018737,0.16191236473157283,genetic_association
EFO_0005140,autoimmune disease,UBL3,ENSG00000122042,ubiquitin like 3,0.09874344215376532,0.16181753364949136,genetic_association
EFO_0005140,autoimmune disease,ACOT6,ENSG00000205669,acyl-CoA thioesterase 6,0.09836345719167268,0.16180041803789738,genetic_association
EFO_0005140,autoimmune disease,ASTN2,ENSG00000148219,astrotactin 2,0.09866024328666533,0.16168067783065992,genetic_association
EFO_0005140,autoimmune disease,PPP2CA,ENSG00000113575,protein phosphatase 2 catalytic subunit alpha,0.28410499400317357,0.1608168054110368,genetic_association
EFO_0005140,autoimmune disease,TSSK6,ENSG00000178093,testis specific serine kinase 6,0.09763474109522488,0.16060173539291425,genetic_association
EFO_0005140,autoimmune disease,TMEM187,ENSG00000177854,transmembrane protein 187,0.09782209554969812,0.16030198844650626,genetic_association
EFO_0005140,autoimmune disease,AP3D1,ENSG00000065000,adaptor related protein complex 3 subunit delta 1,0.4418391006643099,0.16025176715364314,genetic_association
EFO_0005140,autoimmune disease,UFM1,ENSG00000120686,ubiquitin fold modifier 1,0.09771200791586064,0.1601209026481391,genetic_association
EFO_0005140,autoimmune disease,CIT,ENSG00000122966,citron rho-interacting serine/threonine kinase,0.10622291290432694,0.1600116345001819,genetic_association
EFO_0005140,autoimmune disease,INPP5A,ENSG00000068383,inositol polyphosphate-5-phosphatase A,0.09727600058883477,0.1600116345001819,genetic_association
EFO_0005140,autoimmune disease,SPATC1,ENSG00000186583,spermatogenesis and centriole associated 1,0.09727462762101051,0.1600093760723647,genetic_association
EFO_0005140,autoimmune disease,ACTRT3,ENSG00000184378,actin related protein T3,0.09708637491614444,0.15969971466747182,genetic_association
EFO_0005140,autoimmune disease,MEIOSIN,ENSG00000237452,meiosis initiator,0.09696376613585396,0.15949803253395897,genetic_association
EFO_0005140,autoimmune disease,CCDC157,ENSG00000187860,coiled-coil domain containing 157,0.09687147699794207,0.15934622390989442,genetic_association
EFO_0005140,autoimmune disease,REXO2,ENSG00000076043,RNA exonuclease 2,0.09881090407865545,0.15927724963709172,genetic_association
EFO_0005140,autoimmune disease,AP5B1,ENSG00000254470,adaptor related protein complex 5 subunit beta 1,0.09736941350979753,0.15925339546561537,genetic_association
EFO_0005140,autoimmune disease,ISYNA1,ENSG00000105655,inositol-3-phosphate synthase 1,0.12865666390519068,0.15917868454972242,genetic_association
EFO_0005140,autoimmune disease,E2F8,ENSG00000129173,E2F transcription factor 8,0.09676128956081706,0.15916497394269763,genetic_association
EFO_0005140,autoimmune disease,FAM193A,ENSG00000125386,family with sequence similarity 193 member A,0.09662358555384021,0.1589384613075131,genetic_association
EFO_0005140,autoimmune disease,CCL17,ENSG00000102970,C-C motif chemokine ligand 17,0.11853337643081274,0.15891750360064036,genetic_association
EFO_0005140,autoimmune disease,ENSG00000292259,ENSG00000292259,novel protein,0.09648365596219582,0.158708287754546,genetic_association
EFO_0005140,autoimmune disease,SRC,ENSG00000197122,"SRC proto-oncogene, non-receptor tyrosine kinase",0.10639951788837453,0.1586684026611173,genetic_association
EFO_0005140,autoimmune disease,RNFT1,ENSG00000189050,"ring finger protein, transmembrane 1",0.09640826373954468,0.1585842732730502,genetic_association
EFO_0005140,autoimmune disease,MED9,ENSG00000141026,mediator complex subunit 9,0.09637914710469425,0.15853637861963762,genetic_association
EFO_0005140,autoimmune disease,SMTNL2,ENSG00000188176,smoothelin like 2,0.0960838747321985,0.1580506779878292,genetic_association
EFO_0005140,autoimmune disease,CISD2,ENSG00000145354,CDGSH iron sulfur domain 2,0.09691816765777495,0.1579031995059238,genetic_association
EFO_0005140,autoimmune disease,DOT1L,ENSG00000104885,DOT1 like histone lysine methyltransferase,0.10101487753323161,0.15780275470203145,genetic_association
EFO_0005140,autoimmune disease,RNF123,ENSG00000164068,ring finger protein 123,0.12124415712499674,0.15757850706252075,genetic_association
EFO_0005140,autoimmune disease,DPYSL3,ENSG00000113657,dihydropyrimidinase like 3,0.11541317694297998,0.1568909970701631,genetic_association
EFO_0005140,autoimmune disease,ZNF648,ENSG00000179930,zinc finger protein 648,0.09535191690191629,0.15684666293684338,genetic_association
EFO_0005140,autoimmune disease,ZFP91,ENSG00000186660,"ZFP91 zinc finger protein, atypical E3 ubiquitin ligase",0.09950585106052118,0.1564814996932557,genetic_association
EFO_0005140,autoimmune disease,CDC37,ENSG00000105401,"cell division cycle 37, HSP90 cochaperone",0.09581238889156744,0.15638824279952984,genetic_association
EFO_0005140,autoimmune disease,LRRC3C,ENSG00000204913,leucine rich repeat containing 3C,0.10004174152657032,0.15602048497335558,genetic_association
EFO_0005140,autoimmune disease,STAP1,ENSG00000035720,signal transducing adaptor family member 1,0.10190333038120941,0.15595958167995724,genetic_association
EFO_0005140,autoimmune disease,BEND5,ENSG00000162373,BEN domain containing 5,0.09480643181358996,0.1559493813869213,genetic_association
EFO_0005140,autoimmune disease,ILDR2,ENSG00000143195,immunoglobulin like domain containing receptor 2,0.10974438751635691,0.15585411995795925,genetic_association
EFO_0005140,autoimmune disease,TPSD1,ENSG00000095917,tryptase delta 1,0.09878350155987739,0.15561038017378465,genetic_association
EFO_0005140,autoimmune disease,EFNA1,ENSG00000169242,ephrin A1,0.10035519446032945,0.15559776694878888,genetic_association
EFO_0005140,autoimmune disease,NUDT1,ENSG00000106268,nudix hydrolase 1,0.11557378963952258,0.15552459262933474,genetic_association
EFO_0005140,autoimmune disease,MRM2,ENSG00000122687,mitochondrial rRNA methyltransferase 2,0.09454818964537391,0.15552459262933474,genetic_association
EFO_0005140,autoimmune disease,CFAP184,ENSG00000173013,cilia and flagella associated protein 184,0.09454403723995647,0.15551776223772806,genetic_association
EFO_0005140,autoimmune disease,UTP11,ENSG00000183520,UTP11 small subunit processome component,0.09448782152733087,0.15542529165909238,genetic_association
EFO_0005140,autoimmune disease,STAT1,ENSG00000115415,signal transducer and activator of transcription 1,0.21270085609636846,0.15526381969907188,genetic_association
EFO_0005140,autoimmune disease,MAPKAPK5,ENSG00000089022,MAPK activated protein kinase 5,0.11282534188259029,0.15519258033811395,genetic_association
EFO_0005140,autoimmune disease,C1orf115,ENSG00000162817,chromosome 1 open reading frame 115,0.09399392612967968,0.15461287123296566,genetic_association
EFO_0005140,autoimmune disease,EAF2,ENSG00000145088,ELL associated factor 2,0.09609648949310493,0.15459271319197587,genetic_association
EFO_0005140,autoimmune disease,RPL5,ENSG00000122406,ribosomal protein L5,0.09660381705394823,0.1545509715639364,genetic_association
EFO_0005140,autoimmune disease,IQGAP1,ENSG00000140575,IQ motif containing GTPase activating protein 1,0.1050868019441936,0.1545392896730526,genetic_association
EFO_0005140,autoimmune disease,GAL3ST4,ENSG00000197093,galactose-3-O-sulfotransferase 4,0.09387176473038106,0.1544119250072134,genetic_association
EFO_0005140,autoimmune disease,KNDC1,ENSG00000171798,kinase non-catalytic C-lobe domain containing 1,0.09324357435497535,0.1533785995401147,genetic_association
EFO_0005140,autoimmune disease,FRMD4B,ENSG00000114541,FERM domain containing 4B,0.09390278855732483,0.15324709525157723,genetic_association
EFO_0005140,autoimmune disease,GATD3,ENSG00000160221,glutamine amidotransferase class 1 domain containing 3,0.09314929475791635,0.15322351676189488,genetic_association
EFO_0005140,autoimmune disease,CDK5RAP3,ENSG00000108465,CDK5 regulatory subunit associated protein 3,0.10175870235380059,0.15290375144032858,genetic_association
EFO_0005140,autoimmune disease,TBXAS1,ENSG00000059377,thromboxane A synthase 1,0.10391385813207653,0.15284079226039968,genetic_association
EFO_0005140,autoimmune disease,FOXA1,ENSG00000129514,forkhead box A1,0.11069011168940834,0.1528204347039831,genetic_association
EFO_0005140,autoimmune disease,CCDC6,ENSG00000108091,coiled-coil domain containing 6,0.4422853893645987,0.152801078153233,genetic_association
EFO_0005140,autoimmune disease,ARID3A,ENSG00000116017,AT-rich interaction domain 3A,0.1088637172338569,0.15235416762336065,genetic_association
EFO_0005140,autoimmune disease,ATP5MK,ENSG00000173915,ATP synthase membrane subunit k,0.11217186069154003,0.15225678471915405,genetic_association
EFO_0005140,autoimmune disease,CTSW,ENSG00000172543,cathepsin W,0.09380077576175275,0.15223705448981806,genetic_association
EFO_0005140,autoimmune disease,GPR142,ENSG00000257008,G protein-coupled receptor 142,0.10606660312870851,0.15206526198792283,genetic_association
EFO_0005140,autoimmune disease,IPO13,ENSG00000117408,importin 13,0.3667067198419258,0.15198269940290526,genetic_association
EFO_0005140,autoimmune disease,LINC01562,ENSG00000203356,long intergenic non-protein coding RNA 1562,0.09239496367117545,0.15198269940290526,genetic_association
EFO_0005140,autoimmune disease,OR2F1,ENSG00000213215,olfactory receptor family 2 subfamily F member 1,0.09239496367117545,0.15198269940290526,genetic_association
EFO_0005140,autoimmune disease,ENSG00000288712,ENSG00000288712,novel protein,0.092377698696396,0.15195429983037617,genetic_association
EFO_0005140,autoimmune disease,CEP104,ENSG00000116198,centrosomal protein 104,0.09210857986942737,0.15151161979504005,genetic_association
EFO_0005140,autoimmune disease,ZC3H11C,ENSG00000214558,zinc finger CCCH-type containing 11C,0.09207589482147971,0.1514578553730432,genetic_association
EFO_0005140,autoimmune disease,CA11,ENSG00000063180,carbonic anhydrase 11,0.10004874016021097,0.15052542538885866,genetic_association
EFO_0005140,autoimmune disease,TMEM233,ENSG00000224982,transmembrane protein 233,0.09147735366711668,0.1504733006232024,genetic_association
EFO_0005140,autoimmune disease,DARS1,ENSG00000115866,aspartyl-tRNA synthetase 1,0.09252992594814516,0.15046534454058288,genetic_association
EFO_0005140,autoimmune disease,GPAT2,ENSG00000186281,"glycerol-3-phosphate acyltransferase 2, mitochondrial",0.0910250443709094,0.14972928617618925,genetic_association
EFO_0005140,autoimmune disease,KPNA7,ENSG00000185467,karyopherin subunit alpha 7,0.09284513122408844,0.14937957145796463,genetic_association
EFO_0005140,autoimmune disease,HEPHL1,ENSG00000181333,hephaestin like 1,0.09070871258420102,0.14920894440710772,genetic_association
EFO_0005140,autoimmune disease,IFNE,ENSG00000184995,interferon epsilon,0.09904825914404619,0.14887158964446778,genetic_association
EFO_0005140,autoimmune disease,IGFBP6,ENSG00000167779,insulin like growth factor binding protein 6,0.0925129181991553,0.14875711490821358,genetic_association
EFO_0005140,autoimmune disease,ELFN1,ENSG00000225968,extracellular leucine rich repeat and fibronectin type III domain containing 1,0.09077516096175568,0.14840635074613628,genetic_association
EFO_0005140,autoimmune disease,CCR5,ENSG00000160791,C-C motif chemokine receptor 5,0.16739348636506104,0.14814511676614944,genetic_association
EFO_0005140,autoimmune disease,EIF4H,ENSG00000106682,eukaryotic translation initiation factor 4H,0.09201164221583924,0.1479325539790989,genetic_association
EFO_0005140,autoimmune disease,CPA4,ENSG00000128510,carboxypeptidase A4,0.08993231740734936,0.1479318332952807,genetic_association
EFO_0005140,autoimmune disease,HCN4,ENSG00000138622,hyperpolarization activated cyclic nucleotide gated potassium channel 4,0.09011607793466435,0.1471702265133867,genetic_association
EFO_0005140,autoimmune disease,KIAA0319L,ENSG00000142687,KIAA0319 like,0.08937923793298767,0.14702205955699574,genetic_association
EFO_0005140,autoimmune disease,MAP4K2,ENSG00000168067,mitogen-activated protein kinase kinase kinase kinase 2,0.3627513644665513,0.14695830999023965,genetic_association
EFO_0005140,autoimmune disease,F8A2,ENSG00000288709,coagulation factor VIII associated 2,0.08916940928735091,0.14667690736786315,genetic_association
EFO_0005140,autoimmune disease,H2AB2,ENSG00000277858,H2A.B variant histone 2,0.08916940928735091,0.14667690736786315,genetic_association
EFO_0005140,autoimmune disease,FBXO43,ENSG00000156509,F-box protein 43,0.08908711153077668,0.1465415338074225,genetic_association
EFO_0005140,autoimmune disease,ZMAT4,ENSG00000165061,zinc finger matrin-type 4,0.08894116466861608,0.14630146230136623,genetic_association
EFO_0005140,autoimmune disease,RASSF10,ENSG00000189431,Ras association domain family member 10,0.08882531035460174,0.14611089075199005,genetic_association
EFO_0005140,autoimmune disease,LRRC63,ENSG00000173988,leucine rich repeat containing 63,0.08871223716092666,0.14592489393439287,genetic_association
EFO_0005140,autoimmune disease,RNF144A,ENSG00000151692,ring finger protein 144A,0.08868257554875375,0.14587610283466665,genetic_association
EFO_0005140,autoimmune disease,HRH1,ENSG00000196639,histamine receptor H1,0.4407265703264707,0.14556976792409457,genetic_association
EFO_0005140,autoimmune disease,PRTN3,ENSG00000196415,proteinase 3,0.14244978812876685,0.14554826215529584,genetic_association
EFO_0005140,autoimmune disease,SANBR,ENSG00000162929,SANT and BTB domain regulator of CSR,0.08843018966120672,0.14546094721409505,genetic_association
EFO_0005140,autoimmune disease,DTWD2,ENSG00000169570,DTW motif tRNA-uridine aminocarboxypropyltransferase 2,0.08797104931541946,0.14470569620922563,genetic_association
EFO_0005140,autoimmune disease,SOX8,ENSG00000005513,SRY-box transcription factor 8,0.09158136695890683,0.1446750681534933,genetic_association
EFO_0005140,autoimmune disease,LRIG2,ENSG00000198799,leucine rich repeats and immunoglobulin like domains 2,0.0877716449727341,0.14437769120689845,genetic_association
EFO_0005140,autoimmune disease,SLC6A16,ENSG00000063127,solute carrier family 6 member 16,0.08773276038533391,0.14431372901325246,genetic_association
EFO_0005140,autoimmune disease,EIF3H,ENSG00000147677,eukaryotic translation initiation factor 3 subunit H,0.08852366706873314,0.14409488345741747,genetic_association
EFO_0005140,autoimmune disease,AQP7B,ENSG00000259916,aquaporin 7B,0.08747146097344459,0.14388391132196937,genetic_association
EFO_0005140,autoimmune disease,ACO2,ENSG00000100412,aconitase 2,0.08851455686747668,0.14354795842020626,genetic_association
EFO_0005140,autoimmune disease,EBF2,ENSG00000221818,EBF transcription factor 2,0.09607362910748471,0.1434424723524822,genetic_association
EFO_0005140,autoimmune disease,IDI2,ENSG00000148377,isopentenyl-diphosphate delta isomerase 2,0.08711621553066237,0.14329955954348098,genetic_association
EFO_0005140,autoimmune disease,ZAN,ENSG00000146839,zonadhesin,0.08685091867897186,0.14286316636726293,genetic_association
EFO_0005140,autoimmune disease,SLC15A1,ENSG00000088386,solute carrier family 15 member 1,0.11481508443520899,0.1428536896518524,genetic_association
EFO_0005140,autoimmune disease,GALNT3,ENSG00000115339,polypeptide N-acetylgalactosaminyltransferase 3,0.09671153104795789,0.14278314932606695,genetic_association
EFO_0005140,autoimmune disease,KAT5,ENSG00000172977,lysine acetyltransferase 5,0.3975887095554873,0.14248130761740058,genetic_association
EFO_0005140,autoimmune disease,RTL1,ENSG00000254656,retrotransposon Gag like 1,0.09981152968621387,0.14247065438062412,genetic_association
EFO_0005140,autoimmune disease,LINGO4,ENSG00000213171,leucine rich repeat and Ig domain containing 4,0.0865031701759293,0.14229114648538038,genetic_association
EFO_0005140,autoimmune disease,CD180,ENSG00000134061,CD180 molecule,0.08886057667744027,0.142060332646109,genetic_association
EFO_0005140,autoimmune disease,C5orf47,ENSG00000185056,chromosome 5 open reading frame 47,0.08578167774508219,0.14110434622179505,genetic_association
EFO_0005140,autoimmune disease,OTUD6A,ENSG00000189401,OTU deubiquitinase 6A,0.08988076072558913,0.14094025712911187,genetic_association
EFO_0005140,autoimmune disease,MTX1,ENSG00000173171,metaxin 1,0.2636062848079507,0.1407097645276067,genetic_association
EFO_0005140,autoimmune disease,RNASEH2C,ENSG00000172922,ribonuclease H2 subunit C,0.08532382236638317,0.1403512088902142,genetic_association
EFO_0005140,autoimmune disease,SKP1,ENSG00000113558,S-phase kinase associated protein 1,0.08960411458809217,0.14011680606314264,genetic_association
EFO_0005140,autoimmune disease,YJEFN3,ENSG00000250067,YjeF N-terminal domain containing 3,0.0851656897646304,0.14009109276782986,genetic_association
EFO_0005140,autoimmune disease,PPIAL4A,ENSG00000263353,peptidylprolyl isomerase A like 4A,0.08492675238451855,0.13969805892080225,genetic_association
EFO_0005140,autoimmune disease,EPCAM,ENSG00000119888,epithelial cell adhesion molecule,0.10921563500064768,0.13914394113699197,genetic_association
EFO_0005140,autoimmune disease,RPL24,ENSG00000114391,ribosomal protein L24,0.0845102672225825,0.13901297245442762,genetic_association
EFO_0005140,autoimmune disease,MNAT1,ENSG00000020426,MNAT1 component of CDK activating kinase,0.08944778700468535,0.13846639618389658,genetic_association
EFO_0005140,autoimmune disease,ICAM2,ENSG00000108622,intercellular adhesion molecule 2,0.0889245092091546,0.13832876545381578,genetic_association
EFO_0005140,autoimmune disease,DKK3,ENSG00000050165,dickkopf Wnt signaling pathway inhibitor 3,0.09596106467998902,0.13831664392441387,genetic_association
EFO_0005140,autoimmune disease,CASTOR1,ENSG00000239282,cytosolic arginine sensor for mTORC1 subunit 1,0.08465532336624519,0.13818769990036953,genetic_association
EFO_0005140,autoimmune disease,BLM,ENSG00000197299,BLM RecQ like helicase,0.08785170655725934,0.1381774852641151,genetic_association
EFO_0005140,autoimmune disease,CDK12,ENSG00000167258,cyclin dependent kinase 12,0.5259414495390898,0.13800354656379618,genetic_association
EFO_0005140,autoimmune disease,CFAP52,ENSG00000166596,cilia and flagella associated protein 52,0.08384118474064375,0.13791238257714658,genetic_association
EFO_0005140,autoimmune disease,CLDN23,ENSG00000253958,claudin 23,0.08490429327925011,0.13783732300519033,genetic_association
EFO_0005140,autoimmune disease,TAGLN,ENSG00000149591,transgelin,0.08994559077319576,0.13728954756610634,genetic_association
EFO_0005140,autoimmune disease,COMMD7,ENSG00000149600,COMM domain containing 7,0.08345296552510638,0.1372737914462768,genetic_association
