disease,cluster,cluster_size,disease_gene_count,disease_genes,odds_ratio,odds_ratio_ci_lower,odds_ratio_ci_upper,p_value,enrichment_fold,p_adj_fdr
multiple sclerosis,196,51,1,['MYB'],0.8747368421052631,0.1177390786655092,6.498815445210692,0.6882896837367437,0.8803418803418804,0.7155746548004752
multiple sclerosis,95,53,1,['PRXL2B'],0.840080971659919,0.11315769454067741,6.236748122253224,0.7024317464875443,0.8471214320270924,0.7155746548004752
multiple sclerosis,10,110,2,"['SCO2', 'POLG']",0.8028028028028028,0.1909356144202054,3.3754432987533507,0.7155746548004752,0.8163170163170164,0.7155746548004752
type 1 diabetes mellitus,131,11,2,"['ZNF76', 'RASGRP1']",10.825396825396826,2.255936937251071,51.947026750716866,0.021199107250842137,8.604422604422604,0.3613073863709898
type 1 diabetes mellitus,118,42,3,"['TRIB2', 'THAP5', 'DNAJB9']",3.7895927601809953,1.1160946941471446,12.867199676986258,0.05666712357399421,3.38030888030888,0.3613073863709898
type 1 diabetes mellitus,92,42,3,"['SMAD3', 'RASGRP1', 'STK25']",3.7895927601809953,1.1160946941471446,12.867199676986258,0.05666712357399421,3.38030888030888,0.3613073863709898
type 1 diabetes mellitus,77,46,3,"['SMAD3', 'RASGRP1', 'STK25']",3.4288645690834474,1.0136500567146336,11.598788117491047,0.07076098568741764,3.086368977673325,0.3613073863709898
type 1 diabetes mellitus,80,5,1,['SMARCE1'],11.875,1.294814299373497,108.90799172377943,0.10139315322873964,9.464864864864865,0.3613073863709898
type 1 diabetes mellitus,216,5,1,['GPS2'],11.875,1.294814299373497,108.90799172377943,0.10139315322873964,9.464864864864865,0.3613073863709898
type 1 diabetes mellitus,89,5,1,['ATM'],11.875,1.294814299373497,108.90799172377943,0.10139315322873964,9.464864864864865,0.3613073863709898
type 1 diabetes mellitus,115,5,1,['FIGNL1'],11.875,1.294814299373497,108.90799172377943,0.10139315322873964,9.464864864864865,0.3613073863709898
type 1 diabetes mellitus,158,26,2,"['DDX60L', 'RAVER1']",4.023809523809524,0.9151976825831223,17.69130690781626,0.10285182666966056,3.6403326403326406,0.3613073863709898
type 1 diabetes mellitus,114,28,2,"['IGF2', 'IL21']",3.70989010989011,0.8473175648185118,16.243360457667883,0.11655844868107143,3.38030888030888,0.3613073863709898
type 1 diabetes mellitus,209,6,1,['CYTH3'],9.494444444444444,1.0815646535727392,83.3463584547323,0.12043579545699659,7.8873873873873865,0.3613073863709898
type 1 diabetes mellitus,88,6,1,['IL21'],9.494444444444444,1.0815646535727392,83.3463584547323,0.12043579545699659,7.8873873873873865,0.3613073863709898
type 1 diabetes mellitus,156,7,1,['CDK5RAP3'],7.907407407407407,0.9279090581318262,67.38493536490346,0.13908558088283682,6.76061776061776,0.3851600701370866
type 1 diabetes mellitus,229,8,1,['TNFAIP3'],6.773809523809524,0.812120758305914,56.49959688331052,0.15735039367373987,5.91554054054054,0.40461529801818824
type 1 diabetes mellitus,103,10,1,['PTEN'],5.262345679012346,0.6494373534477546,42.64042081719847,0.19275587196765337,4.732432432432432,0.45640216089366425
type 1 diabetes mellitus,217,11,1,['HHAT'],4.733333333333333,0.5901546242656225,37.96368531776587,0.2099115484393344,4.302211302211302,0.45640216089366425
type 1 diabetes mellitus,182,13,1,['GPS2'],3.939814814814815,0.498857968037235,31.115351000819764,0.24316521009587397,3.6403326403326406,0.45640216089366425
type 1 diabetes mellitus,219,13,1,['ADO'],3.939814814814815,0.498857968037235,31.115351000819764,0.24316521009587397,3.6403326403326406,0.45640216089366425
type 1 diabetes mellitus,207,45,2,"['CYTH3', 'IL7R']",2.220598006644518,0.5173683283076675,9.531034733500766,0.2456091138622697,2.1033033033033033,0.45640216089366425
type 1 diabetes mellitus,232,46,2,"['FIGNL1', 'PGM1']",2.168831168831169,0.5056594926915994,9.302363956138421,0.2535567560520357,2.0575793184488838,0.45640216089366425
type 1 diabetes mellitus,199,17,1,['PTPN2'],2.9479166666666665,0.38059678986625467,22.833121311046614,0.30563695887505543,2.7837837837837838,0.5239490723572379
type 1 diabetes mellitus,143,19,1,['NEMF'],2.617283950617284,0.3401220873969245,20.14034234173278,0.3349617403738821,2.4907539118065434,0.5481192115208979
type 1 diabetes mellitus,213,22,1,['ADO'],2.2394179894179893,0.293203489781727,17.10413793185846,0.37670213552953435,2.151105651105651,0.5896207338723147
type 1 diabetes mellitus,178,26,1,['NKX2-3'],1.8766666666666667,0.24748690435141527,14.230562166541711,0.4284106885119037,1.8201663201663203,0.6426160327678556
type 1 diabetes mellitus,98,122,3,"['DDX60L', 'GORASP2', 'RAVER1']",1.1826495304003954,0.3579646138424726,3.90725747090682,0.4827037886996961,1.1637128932210898,0.6643120462590465
type 1 diabetes mellitus,228,32,1,['SRPK1'],1.5080645161290323,0.20034466761128264,11.35173005562647,0.4982340346942849,1.478885135135135,0.6643120462590465
type 1 diabetes mellitus,67,32,1,['ATM'],1.5080645161290323,0.20034466761128264,11.35173005562647,0.4982340346942849,1.478885135135135,0.6643120462590465
type 1 diabetes mellitus,162,132,3,"['MAF', 'GPS2', 'IKZF1']",1.0841313269493844,0.32848691315417394,3.578044320814058,0.5372921316357855,1.0755528255528255,0.6827797330127684
type 1 diabetes mellitus,31,37,1,['PSMB9'],1.2947530864197532,0.17274186032503475,9.704570459291997,0.5500170071491746,1.279035792549306,0.6827797330127684
type 1 diabetes mellitus,30,52,1,['PSMB9'],0.9057734204793029,0.12179179778692718,6.736295088459874,0.676078768034666,0.9100831600831601,0.793315704665935
type 1 diabetes mellitus,95,53,1,['FADS1'],0.8878205128205128,0.11942088246663504,6.600397239612596,0.6831329679067775,0.8929117797042325,0.793315704665935
type 1 diabetes mellitus,78,67,1,['MTMR3'],0.6936026936026936,0.0936616172641454,5.136412445411361,0.767510659034603,0.7063331988705123,0.8535752422169409
type 1 diabetes mellitus,41,78,1,['MTMR3'],0.5905483405483406,0.07991106371744094,4.364193470850812,0.8180509956797146,0.6067221067221067,0.8535752422169409
type 1 diabetes mellitus,57,146,2,"['GTPBP10', 'MRM2']",0.623015873015873,0.14832589506421295,2.616864559365671,0.8288358099655636,0.6482784154017031,0.8535752422169409
type 1 diabetes mellitus,152,81,1,['BMP8A'],0.5673611111111111,0.0768092803341196,4.190882000208552,0.8298648188220259,0.5842509175842509,0.8535752422169409
type 1 diabetes mellitus,110,137,1,['IL23R'],0.32230392156862747,0.043849078721586617,2.369030795791306,0.9525085543201477,0.34543302426514105,0.9525085543201477
psoriasis,131,11,3,"['ZNF76', 'RASGRP1', 'DDX39B']",11.93632075471698,3.0795455713696986,46.26518746274568,0.004262958295199436,8.5275974025974,0.19609608157917405
psoriasis,221,6,2,"['TNFRSF1A', 'STAT2']",15.657407407407407,2.806801229278165,87.34298822598973,0.013877434119498011,10.422619047619047,0.3191809847484543
psoriasis,31,37,4,"['UBE2L3', 'SGF29', 'CHD7', 'RNFT1']",3.874125874125874,1.3238464269496817,11.337305432892215,0.028279963443309648,3.3803088803088803,0.4336261061307479
psoriasis,103,10,2,"['FOXO1', 'PTEN']",7.810185185185185,1.6199583044490655,37.65466830804105,0.03834866828562281,6.253571428571429,0.44100968528466233
psoriasis,114,28,3,"['DAP', 'RAD50', 'IL21']",3.781132075471698,1.1069601950076362,12.915513888069196,0.057678096717326946,3.350127551020408,0.47940199032987835
psoriasis,84,13,2,"['HMGA1', 'NFKB1']",5.67003367003367,1.2267387503197862,26.207113626218153,0.0625306943908537,4.81043956043956,0.47940199032987835
psoriasis,30,52,4,"['UBE2L3', 'SGF29', 'CHD7', 'RNFT1']",2.639423076923077,0.9174540190448698,7.593355126665342,0.08158283470753779,2.40521978021978,0.5361157709352483
psoriasis,108,17,2,"['PPIF', 'BAZ1A']",4.148148148148148,0.9254738997575174,18.592780480890212,0.10056660824726438,3.6785714285714284,0.5756243829689699
psoriasis,92,42,3,"['SMAD3', 'IL12RB2', 'RASGRP1']",2.4034833091436867,0.7197630031941135,8.025880729763426,0.14839585458763205,2.2334183673469385,0.5756243829689699
psoriasis,80,5,1,['SMARCE1'],7.6863636363636365,0.8451062562993749,69.90858902065018,0.15016288251364432,6.253571428571429,0.5756243829689699
psoriasis,115,5,1,['FIGNL1'],7.6863636363636365,0.8451062562993749,69.90858902065018,0.15016288251364432,6.253571428571429,0.5756243829689699
psoriasis,82,5,1,['DAP'],7.6863636363636365,0.8451062562993749,69.90858902065018,0.15016288251364432,6.253571428571429,0.5756243829689699
psoriasis,88,6,1,['IL21'],6.1454545454545455,0.7060356173244511,53.49108549702629,0.17741997219247369,5.211309523809524,0.5815220860835376
psoriasis,77,46,3,"['SMAD3', 'IL12RB2', 'RASGRP1']",2.1746379991224223,0.6537130730753167,7.234137761663396,0.17986898320420736,2.0392080745341614,0.5815220860835376
psoriasis,158,26,2,"['CD2', 'RAVER1']",2.5787037037037037,0.5942419437436405,11.19024475048487,0.20098447820163307,2.40521978021978,0.5815220860835376
psoriasis,81,7,1,['CD28'],5.118181818181818,0.6057982106954404,43.24176707932974,0.20381795589288704,4.466836734693877,0.5815220860835376
psoriasis,229,8,1,['TNFAIP3'],4.384415584415584,0.5302471053380217,36.253097515000896,0.2293834343733907,3.908482142857143,0.5815220860835376
psoriasis,21,8,1,['CS'],4.384415584415584,0.5302471053380217,36.253097515000896,0.2293834343733907,3.908482142857143,0.5815220860835376
psoriasis,206,9,1,['DLD'],3.834090909090909,0.47131122025355515,31.190119113364492,0.25414219953408496,3.474206349206349,0.5815220860835376
psoriasis,63,9,1,['CD2'],3.834090909090909,0.47131122025355515,31.190119113364492,0.25414219953408496,3.474206349206349,0.5815220860835376
psoriasis,204,10,1,['IL4R'],3.4060606060606062,0.424074068737805,27.356657026182667,0.2781192585616919,3.1267857142857145,0.5815220860835376
psoriasis,168,10,1,['DLD'],3.4060606060606062,0.424074068737805,27.356657026182667,0.2781192585616919,3.1267857142857145,0.5815220860835376
psoriasis,217,11,1,['IFNLR1'],3.0636363636363635,0.38537744212928193,24.35500042954351,0.3013388573672894,2.8425324675324677,0.5887982748567692
psoriasis,193,35,2,"['IRF8', 'FAM118A']",1.8653198653198653,0.43631972153136417,7.974469244124707,0.30905796835697413,1.7867346938775508,0.5887982748567692
psoriasis,151,13,1,['STIP1'],2.55,0.32577706479695967,19.959968649274558,0.34559898741592976,2.40521978021978,0.5887982748567692
psoriasis,3,13,1,['ELP1'],2.55,0.32577706479695967,19.959968649274558,0.34559898741592976,2.40521978021978,0.5887982748567692
psoriasis,219,13,1,['ADO'],2.55,0.32577706479695967,19.959968649274558,0.34559898741592976,2.40521978021978,0.5887982748567692
psoriasis,190,14,1,['ACTR2'],2.3524475524475523,0.30234495419526974,18.30362772795717,0.3666844055429194,2.2334183673469385,0.6024100948205104
psoriasis,218,15,1,['RPS6KB1'],2.1831168831168832,0.28203076105352387,16.898863469880443,0.38710217945748276,2.0845238095238092,0.6123997698281213
psoriasis,162,132,5,"['IKZF1', 'CD28', 'INPP5D', 'FOXO1', 'PRKRA']",1.210436930677783,0.47466250646442915,3.0867354029329674,0.4164629974147966,1.184388528138528,0.6123997698281213
psoriasis,207,45,2,"['FEN1', 'IL7R']",1.4229112833763997,0.33595937036460216,6.026551717139425,0.4258858746615312,1.3896825396825396,0.6123997698281213
psoriasis,199,17,1,['PTPN2'],1.9079545454545455,0.24856168137973483,14.645421318820599,0.42601723118478,1.8392857142857142,0.6123997698281213
psoriasis,227,18,1,['CCND2'],1.7946524064171123,0.23461318486759533,13.72803178847935,0.4445541602814655,1.7371031746031744,0.6196815567559822
psoriasis,41,78,3,"['MMP9', 'MAP3K1', 'MTMR3']",1.2226415094339622,0.373442285733068,4.002900361582137,0.45960229519091145,1.20260989010989,0.6218148699641743
psoriasis,226,20,1,['MLX'],1.6038277511961723,0.21089769988487664,12.196735464213697,0.4798814480567486,1.5633928571428573,0.6307013317317267
psoriasis,213,22,1,['ADO'],1.4493506493506494,0.1914920579521819,10.96973591091543,0.5129994644676368,1.4212662337662338,0.655499315708647
psoriasis,225,25,1,['STAT3'],1.2659090909090909,0.16820389687842158,9.527281211591625,0.5588289217453671,1.2507142857142857,0.693804320431773
psoriasis,178,26,1,['NKX2-3'],1.2145454545454546,0.16163531883019738,9.126227311165094,0.5731426994871168,1.20260989010989,0.693804320431773
psoriasis,78,67,2,"['MTMR3', 'MMP9']",0.9287749287749287,0.2216052860972457,3.8926096191691677,0.6414562408602508,0.9333688699360341,0.730461055177854
psoriasis,67,32,1,['RAD50'],0.9759530791788856,0.13084546394662327,7.279460701421806,0.649926569408505,0.9771205357142857,0.730461055177854
psoriasis,110,137,4,"['IL23R', 'AHR', 'SP140L', 'STIP1']",0.9034123770965876,0.3217870980246998,2.536316490317025,0.6510631143976524,0.9129301355578727,0.730461055177854
psoriasis,232,46,1,['FIGNL1'],0.6666666666666666,0.0902428239744574,4.924983781206152,0.7802089351753022,0.6797360248447204,0.8545145480491405
psoriasis,196,51,1,['MFN2'],0.5981818181818181,0.08114538980067182,4.409634219297856,0.8140463371714879,0.613095238095238,0.8636490657630282
psoriasis,95,53,1,['FADS1'],0.5744755244755245,0.0779871668704781,4.231749164186631,0.826099106382027,0.5899595687331536,0.8636490657630282
psoriasis,98,122,2,"['ACTR2', 'RAVER1']",0.4861111111111111,0.11708765509828874,2.018180414897835,0.9125233440643323,0.5125878220140515,0.9325221922490468
psoriasis,152,81,1,['PARK7'],0.36704545454545456,0.05015143140825074,2.68631147545502,0.9325221922490468,0.38602292768959434,0.9325221922490468
ankylosing spondylitis,77,46,5,"['RASGRP1', 'TM2D1', 'IL12RB2', 'PLA2G4A', 'SMAD3']",5.497692814765985,2.0552213298356747,14.70626343097857,0.0041218303852030794,4.531573498964803,0.16487321540812316
ankylosing spondylitis,31,37,4,"['UBE2L3', 'PSMB9', 'RNFT1', 'MED13']",5.346092503987241,1.8039817167453291,15.843123461779152,0.010641543240083937,4.507078507078507,0.21283086480167873
ankylosing spondylitis,30,52,4,"['UBE2L3', 'PSMB9', 'RNFT1', 'MED13']",3.642543859649123,1.2500422166429617,10.614142140814737,0.03364739169534081,3.206959706959707,0.44863188927121084
ankylosing spondylitis,193,35,3,"['IRF8', 'IMMP2L', 'FAM118A']",4.03125,1.1838475173158227,13.72725484051053,0.0493288247980891,3.573469387755102,0.4524451676782276
ankylosing spondylitis,92,42,3,"['SMAD3', 'IL12RB2', 'RASGRP1']",3.293885601577909,0.9758773580489315,11.117874871053468,0.07713777209911107,2.9778911564625847,0.4524451676782276
ankylosing spondylitis,112,4,1,['ARRDC4'],13.869918699186991,1.4125690483923339,136.18778136261818,0.09262450888332163,10.422619047619047,0.4524451676782276
ankylosing spondylitis,82,5,1,['DAP'],10.396341463414634,1.1369196435130298,95.06733078332604,0.11443891679797559,8.338095238095239,0.4524451676782276
ankylosing spondylitis,158,26,2,"['CD2', 'RAVER1']",3.5104166666666665,0.8021400408597411,15.362685498660781,0.12716832099167968,3.206959706959707,0.4524451676782276
ankylosing spondylitis,221,6,1,['TNFRSF1A'],8.31219512195122,0.9497291231656818,72.74978313299165,0.13574107343857406,6.948412698412698,0.4524451676782276
ankylosing spondylitis,81,7,1,['CD28'],6.9227642276422765,0.8148355789618592,58.81513496573374,0.15654272095466568,5.9557823129251695,0.4524451676782276
ankylosing spondylitis,229,8,1,['TNFAIP3'],5.930313588850174,0.7131777625698724,49.3125572723609,0.17685533891332628,5.211309523809524,0.4524451676782276
ankylosing spondylitis,91,8,1,['TM2D1'],5.930313588850174,0.7131777625698724,49.3125572723609,0.17685533891332628,5.211309523809524,0.4524451676782276
ankylosing spondylitis,206,9,1,['DLD'],5.185975609756097,0.6338849101517562,42.427801315772676,0.19669015002384857,4.632275132275132,0.4524451676782276
ankylosing spondylitis,63,9,1,['CD2'],5.185975609756097,0.6338849101517562,42.427801315772676,0.19669015002384857,4.632275132275132,0.4524451676782276
ankylosing spondylitis,162,132,5,"['IKZF1', 'CD28', 'RNF8', 'FOXO1', 'MAF']",1.683336880187274,0.6502200751185596,4.357944580043839,0.20540451063500204,1.5791847041847042,0.4524451676782276
ankylosing spondylitis,103,10,1,['FOXO1'],4.607046070460704,0.5703368187058325,37.21462967007704,0.21605812574083952,4.169047619047619,0.4524451676782276
ankylosing spondylitis,168,10,1,['DLD'],4.607046070460704,0.5703368187058325,37.21462967007704,0.21605812574083952,4.169047619047619,0.4524451676782276
ankylosing spondylitis,217,11,1,['IFNLR1'],4.14390243902439,0.518281675037839,33.13242248609039,0.2349699917482403,3.79004329004329,0.4524451676782276
ankylosing spondylitis,203,11,1,['USP24'],4.14390243902439,0.518281675037839,33.13242248609039,0.2349699917482403,3.79004329004329,0.4524451676782276
ankylosing spondylitis,131,11,1,['RASGRP1'],4.14390243902439,0.518281675037839,33.13242248609039,0.2349699917482403,3.79004329004329,0.4524451676782276
ankylosing spondylitis,151,13,1,['IMMP2L'],3.4491869918699187,0.43811245814061534,27.154879264050212,0.2714671006069366,3.206959706959707,0.4524451676782276
ankylosing spondylitis,116,13,1,['MRPL19'],3.4491869918699187,0.43811245814061534,27.154879264050212,0.2714671006069366,3.206959706959707,0.4524451676782276
ankylosing spondylitis,219,13,1,['ADO'],3.4491869918699187,0.43811245814061534,27.154879264050212,0.2714671006069366,3.206959706959707,0.4524451676782276
ankylosing spondylitis,84,13,1,['NFKB1'],3.4491869918699187,0.43811245814061534,27.154879264050212,0.2714671006069366,3.206959706959707,0.4524451676782276
ankylosing spondylitis,218,15,1,['RPS6KB1'],2.9529616724738674,0.3792732455904587,22.991293850754616,0.3062625677834198,2.7793650793650793,0.4900201084534717
ankylosing spondylitis,108,17,1,['PPIF'],2.580792682926829,0.3342595398154437,19.926105552368526,0.339433883973863,2.452380952380952,0.5028650132946118
ankylosing spondylitis,199,17,1,['PTPN2'],2.580792682926829,0.3342595398154437,19.926105552368526,0.339433883973863,2.452380952380952,0.5028650132946118
ankylosing spondylitis,143,19,1,['CTH'],2.2913279132791327,0.29871458926053,17.575919606635118,0.37105509532950687,2.1942355889724308,0.5300787076135812
ankylosing spondylitis,213,22,1,['ADO'],1.9605110336817655,0.2575096816678366,14.926054384804965,0.41573436783351664,1.895021645021645,0.5734267142531264
ankylosing spondylitis,225,25,1,['STAT3'],1.7123983739837398,0.2261924942034993,12.963773185966277,0.4573099863226365,1.6676190476190476,0.6071169715301608
ankylosing spondylitis,178,26,1,['NKX2-3'],1.6429268292682926,0.21735946469685005,12.418178201230553,0.4705156529358746,1.6034798534798536,0.6071169715301608
ankylosing spondylitis,114,28,1,['DAP'],1.5194218608852754,0.20158640822653018,11.452373260908372,0.49599264717199326,1.4889455782312924,0.6199908089649916
ankylosing spondylitis,152,81,2,"['PARK7', 'TM2D1']",1.0316455696202531,0.24491645983180294,4.345533093398469,0.5876383307359876,1.0293944738389182,0.712288885740591
ankylosing spondylitis,110,137,3,"['IL23R', 'AHR', 'SP140L']",0.9041331802525833,0.2757465017319717,2.9645228588547106,0.6514388718802704,0.9129301355578728,0.7527606162962532
ankylosing spondylitis,207,45,1,['FEN1'],0.9229490022172949,0.12413319835765689,6.862264663797385,0.6693441407820118,0.9264550264550264,0.7527606162962532
ankylosing spondylitis,232,46,1,['RNF8'],0.9018970189701897,0.12136041954944247,6.702500171367046,0.6774845546666279,0.9063146997929606,0.7527606162962532
ankylosing spondylitis,95,53,1,['FADS1'],0.7772045028142589,0.1048816266864297,5.759319894996584,0.729236489350557,0.7866127583108714,0.7883637722708724
ankylosing spondylitis,78,67,1,['MTMR3'],0.6071692535107169,0.08225691118881939,4.481745023983711,0.8095795029071973,0.6222459132906893,0.8521889504286287
ankylosing spondylitis,41,78,1,['MTMR3'],0.5169464681659803,0.07017949376140115,3.807859484678414,0.8558910113953094,0.5344932844932845,0.8778369347644199
ankylosing spondylitis,98,122,1,['RAVER1'],0.32009675468655513,0.04365298069589604,2.3471921213045,0.9536118627638115,0.34172521467603434,0.9536118627638115
asthma,162,132,18,"['CDK2', 'COG6', 'NUSAP1', 'MYO9A', 'PRKCQ', 'STAT5A', 'PDCD5', 'ICE2', 'KAT2B', 'CD28', 'IKZF1', 'PTPRC', 'SIK3', 'FOXO1', 'PKN3', 'HTT', 'TXNDC9', 'PIBF1']",3.205678670360111,1.8534661429232968,5.54440974108856,0.0001276440147603831,2.540135396518375,0.0067651327823003045
asthma,76,18,4,"['PTPRC', 'UBE2E2', 'ARHGAP27', 'ITK']",5.215873015873016,1.682724203273173,16.167433299404294,0.013335006136879464,4.1394799054373514,0.3533776626273058
asthma,115,5,2,"['FIGNL1', 'RAD51B']",11.985507246376812,1.9782158542170385,72.61714319330815,0.025643243960083075,7.451063829787234,0.39360805186522585
asthma,221,6,2,"['PTPRC', 'XPO6']",8.983695652173912,1.6242825137804315,49.687654017186766,0.037132835081625085,6.209219858156028,0.39360805186522585
asthma,132,6,2,"['ICOS', 'MFHAS1']",8.983695652173912,1.6242825137804315,49.687654017186766,0.037132835081625085,6.209219858156028,0.39360805186522585
asthma,95,53,6,"['ICOS', 'FADS1', 'RAF1', 'ZBTB1', 'NPAS2', 'PRXL2B']",2.3355899419729207,0.9722752050815344,5.6105312040613216,0.06081032714188128,2.108791649939783,0.5371578897532846
asthma,211,20,3,"['TBX21', 'BCL3', 'SMAD4']",3.1803490627020037,0.915369292633144,11.049770013077318,0.0880882294692917,2.7941489361702123,0.6419719090368927
asthma,103,10,2,"['FOXO1', 'PTEN']",4.480978260869565,0.938159080867641,21.40273071366079,0.0969014202319838,3.725531914893617,0.6419719090368927
asthma,131,11,2,"['ZNF76', 'ADAM19']",3.9806763285024154,0.8478336540138981,18.689732304539678,0.11442338966349601,3.3868471953578334,0.6738266280183655
asthma,197,12,2,"['DMAC1', 'DTWD1']",3.5804347826086955,0.7732317114443374,16.579135390823936,0.13267846218386684,3.104609929078014,0.6904687175053685
asthma,78,67,6,"['COG6', 'FBXO38', 'RAD54L2', 'MYT1L', 'SIK2', 'PHF19']",1.7839046199701938,0.7506470997176717,4.239429812421727,0.1460769767083396,1.6681486186090821,0.6904687175053685
asthma,114,28,3,"['NAA40', 'RAD50', 'IL21']",2.152087912087912,0.6378787890101151,7.260756214424722,0.18722657684532343,1.995820668693009,0.6904687175053685
asthma,77,46,4,"['SMAD3', 'ICOS', 'ADAM19', 'MFHAS1']",1.708994708994709,0.5996321698471294,4.8707575447736655,0.23099070817484582,1.619796484736355,0.6904687175053685
asthma,80,5,1,['SMARCE1'],4.443548387096774,0.4917296129715894,40.15442988911705,0.2413510514677425,3.725531914893617,0.6904687175053685
asthma,42,5,1,['RCOR1'],4.443548387096774,0.4917296129715894,40.15442988911705,0.2413510514677425,3.725531914893617,0.6904687175053685
asthma,228,32,3,"['KMT5A', 'ASXL1', 'NIPAL4']",1.8507010231148162,0.5533651440494162,6.189573582271677,0.24448502495066263,1.7463430851063828,0.6904687175053685
asthma,143,19,2,"['BCL6', 'RAF1']",2.0971867007672635,0.47732206382560216,9.214307050096965,0.2716352599258739,1.9608062709966403,0.6904687175053685
asthma,88,6,1,['IL21'],3.552688172043011,0.4108590858109502,30.7200051883042,0.28219469474496583,3.104609929078014,0.6904687175053685
asthma,231,7,1,['NAA40'],2.9587813620071683,0.352556276420976,24.831176562880593,0.32086157078735744,2.6610942249240117,0.6904687175053685
asthma,75,7,1,['PPA2'],2.9587813620071683,0.352556276420976,24.831176562880593,0.32086157078735744,2.6610942249240117,0.6904687175053685
asthma,222,7,1,['SIK3'],2.9587813620071683,0.352556276420976,24.831176562880593,0.32086157078735744,2.6610942249240117,0.6904687175053685
asthma,81,7,1,['CD28'],2.9587813620071683,0.352556276420976,24.831176562880593,0.32086157078735744,2.6610942249240117,0.6904687175053685
asthma,213,22,2,"['NIPAL4', 'ADO']",1.7793478260869566,0.4096630601088367,7.728494449461062,0.3325637546540632,1.6934235976789167,0.6904687175053685
asthma,229,8,1,['TNFAIP3'],2.5345622119815667,0.30860470250590094,20.81629202096185,0.35746650905913985,2.3284574468085104,0.6904687175053685
asthma,225,25,2,"['STAT3', 'STAT5B']",1.5444234404536863,0.35863016738135217,6.650984720107033,0.3920453908001177,1.4902127659574467,0.6904687175053685
asthma,19,9,1,['VPS18'],2.2163978494623655,0.27431462164024273,17.907975148127257,0.39211834391194567,2.0697399527186757,0.6904687175053685
asthma,63,9,1,['ZFYVE26'],2.2163978494623655,0.27431462164024273,17.907975148127257,0.39211834391194567,2.0697399527186757,0.6904687175053685
asthma,118,42,3,"['MYO9A', 'ZNF554', 'ALG2']",1.36770921386306,0.4147743750074927,4.509990506651038,0.39441928312655183,1.3305471124620059,0.6904687175053685
asthma,92,42,3,"['SMAD3', 'ADAM19', 'MFHAS1']",1.36770921386306,0.4147743750074927,4.509990506651038,0.39441928312655183,1.3305471124620059,0.6904687175053685
asthma,158,26,2,"['CD247', 'ITK']",1.4791666666666667,0.3442969518285012,6.354787680105912,0.41137267658519044,1.432896890343699,0.6904687175053685
asthma,168,10,1,['RAD51B'],1.968936678614098,0.24682839744708357,15.706100612766916,0.42492022432083054,1.8627659574468085,0.6904687175053685
asthma,204,10,1,['IL4R'],1.968936678614098,0.24682839744708357,15.706100612766916,0.42492022432083054,1.8627659574468085,0.6904687175053685
asthma,207,45,3,"['FEN1', 'DNAJC21', 'IL7R']",1.2676609105180534,0.3855693596782541,4.167769413514661,0.4386365529447248,1.2418439716312055,0.6904687175053685
asthma,232,46,3,"['FIGNL1', 'RAD51B', 'GMEB2']",1.237413749041656,0.376705805861576,4.0646912324998175,0.45312347234727446,1.2148473635522663,0.6904687175053685
asthma,16,11,1,['FOXK1'],1.770967741935484,0.22430994395990844,13.982111927844945,0.4559699077865641,1.6934235976789167,0.6904687175053685
asthma,121,12,1,['HERC2'],1.608993157380254,0.2055273702987318,12.596176250071224,0.48536003920499093,1.552304964539007,0.695245461563906
asthma,33,12,1,['CD247'],1.608993157380254,0.2055273702987318,12.596176250071224,0.48536003920499093,1.552304964539007,0.695245461563906
asthma,84,13,1,['NFKB1'],1.4740143369175627,0.18962404702224409,11.458031296967562,0.5131784154641805,1.432896890343699,0.697396308194912
asthma,219,13,1,['ADO'],1.4740143369175627,0.18962404702224409,11.458031296967562,0.5131784154641805,1.432896890343699,0.697396308194912
asthma,135,15,1,['CTSF'],1.2619047619047619,0.16416247331304445,9.700168351394963,0.5644283434406286,1.2418439716312055,0.7363864948074879
asthma,193,35,2,"['SIK3', 'ASXL1']",1.069828722002635,0.2527929739289417,4.527552631836642,0.5696574771152265,1.0644376899696049,0.7363864948074879
asthma,108,17,1,['ZNF18'],1.1028225806451613,0.14468120721659133,8.406189496056287,0.6103343300788618,1.0957446808510638,0.7403860009747515
asthma,41,78,4,"['SIK2', 'RAD54L2', 'TESPA1', 'CRTAP']",0.9507507507507508,0.339998205095931,2.6586228294883854,0.6132838187351122,0.9552645935624658,0.7403860009747515
asthma,110,137,7,"['ACSL6', 'TAOK2', 'CKAP4', 'ZNF512B', 'SLC27A3', 'CCR4', 'ZBTB9']",0.9450928381962864,0.42867509713979773,2.0836304202635434,0.6146600762809258,0.9517782264326758,0.7403860009747515
asthma,227,18,1,['PTP4A1'],1.0373181530676787,0.1365619029960373,7.879422643333874,0.631458074584391,1.0348699763593379,0.7437172878438382
asthma,67,32,1,['RAD50'],0.5639958376690947,0.07615342166492335,4.176979811986284,0.8316948370792956,0.5821143617021276,0.9493428949796306
asthma,93,84,3,"['TARS2', 'MRPL10', 'COX10']",0.6414326414326414,0.1987640237259206,2.0699713448274326,0.8418701144158989,0.6652735562310029,0.9493428949796306
asthma,31,37,1,['MED1'],0.48416965352449226,0.06565667293644985,3.5703949485976234,0.8729898367870514,0.5034502587694077,0.9638803147425248
